,Replication_ID,Ratio,Best_K,MAE,RMSE,R2
781,86,0.95,3,37834.73933768562,72817.3942944199,0.7787210311564257
782,86,1.0,6,45355.01804082407,83124.14483323174,0.7116471477054673
783,87,0.0,16,52812.49219720768,78529.72327471145,0.7111454207696272
784,87,0.2,11,38352.398889225515,60465.80410643384,0.8287499179948322
785,87,0.4,12,34767.42009457906,56127.4069291404,0.8524425710409359
786,87,0.6,7,33748.73205007557,55899.09536224343,0.8536405793049003
787,87,0.8,8,33888.52330971454,57293.343859835986,0.8462484641005935
788,87,0.85,7,34317.8054072395,58060.81435642955,0.842101731164999
789,87,0.9,5,35295.15661596339,60334.43232771525,0.8294932468417093
790,87,0.95,5,37659.24158741894,64689.46334845969,0.803990004212026
791,87,1.0,7,44675.639667236755,79085.99257447236,0.7070386947149775
792,88,0.0,14,52467.931247277826,85099.22430649644,0.6833962752156193
793,88,0.2,10,39166.6732542236,69283.25437267449,0.7901440073653019
794,88,0.4,12,34970.32756846827,65049.50123435464,0.8150080803716966
795,88,0.6,8,33749.07249679984,63883.07939761908,0.8215828892649819
796,88,0.8,7,33748.10358601682,63747.80236089524,0.8223377114709165
797,88,0.85,5,34388.432059863546,65432.898147475265,0.8128209968769515
798,88,0.9,5,35550.466932741954,67472.82052039313,0.8009681649440277
799,88,0.95,3,38085.89827231358,71982.59778308707,0.7734730650144571
800,88,1.0,8,45131.79176311693,86473.60758785935,0.6730871645851374
801,89,0.0,10,53529.79938929986,85242.90751107591,0.6906296560189493
802,89,0.2,14,39174.03562190881,69358.25518285505,0.7951865421536141
803,89,0.4,4,35947.26699047158,65822.83597942592,0.815534415959962
804,89,0.6,6,34465.65526495373,65143.736796291814,0.8193210718626036
805,89,0.8,5,34582.293238171405,65715.06207447963,0.8161379846291712
806,89,0.85,5,34635.34741067944,66481.51670171914,0.8118240969057703
807,89,0.9,5,35865.75634943715,69761.75892920364,0.7927965341480455
808,89,0.95,5,38234.498577989834,74746.12868005224,0.7621300508593822
809,89,1.0,9,44730.01256853243,83207.44251203607,0.7052278028613093
810,90,0.0,13,53364.48617153256,86762.88502745805,0.7181821639401818
811,90,0.2,8,39486.50056358681,72249.60444018018,0.8045788998352322
812,90,0.4,6,36261.05661713999,68613.52110358108,0.823753735712868
813,90,0.6,6,34626.077845935455,67257.38264496796,0.8306518598071957
814,90,0.8,7,35092.935267616,70079.90638940466,0.8161398828210825
815,90,0.85,6,35609.18773400139,71194.8315783947,0.8102431595881783
816,90,0.9,4,36836.83715895309,72871.64025564164,0.8011994430889976
817,90,0.95,4,38691.43028039832,78182.54493144802,0.7711662315202918
818,90,1.0,7,45650.85792083164,91362.2737798341,0.6875113084426843
819,91,0.0,14,52417.64846173776,84506.31541282297,0.6914312967371109
820,91,0.2,9,38623.91048523032,70296.0368755875,0.7864816399040484
821,91,0.4,9,35419.24575951034,67064.67387093477,0.8056604571433347
822,91,0.6,7,34790.9132873207,65610.25534420076,0.813998263518013
823,91,0.8,6,34784.566161781586,65526.71719180231,0.8144716148045358
824,91,0.85,3,35258.77736650659,65600.04122957119,0.8140561720009257
825,91,0.9,5,36108.9066372227,67595.1687042343,0.8025737686446234
826,91,0.95,3,37969.17711076169,72889.47930058475,0.770436288115843
827,91,1.0,6,44243.616406514375,84353.31162094837,0.6925476497852436
828,92,0.0,16,54718.077251011615,89790.48490631093,0.6784690757678624
829,92,0.2,8,41646.953841679766,75326.35161371955,0.773714888000819
830,92,0.4,8,37231.97507781297,69715.2731933392,0.8061713449935269
831,92,0.6,5,34999.58148652815,67346.07592295937,0.8191216006157719
832,92,0.8,5,34692.68458186314,68361.83414152918,0.8136241970192557
833,92,0.85,5,34843.885328730576,68686.5039020527,0.8118496899697334
834,92,0.9,5,35991.54027052594,71132.38750673465,0.7982112795570718
835,92,0.95,3,37683.758782800505,74413.53685706356,0.7791659644470725
836,92,1.0,6,44421.35611571668,84981.94408948459,0.7119847795965278
837,93,0.0,11,53421.59879502571,87411.06284432836,0.6917210834607488
838,93,0.2,11,40298.36034653394,73615.101363717,0.7813523313660599
839,93,0.4,10,36859.96478202602,68679.63691223018,0.8096876363509681
840,93,0.6,8,35329.33922668415,67756.12876457893,0.8147713371935601
841,93,0.8,4,35195.62596420232,69237.67285845178,0.8065824192125053
842,93,0.85,5,35560.975303146275,69882.32204967608,0.8029639572024575
843,93,0.9,6,36466.79955064166,71872.04440644367,0.791584017859029
844,93,0.95,3,38490.88245180105,74780.52301648422,0.7743745846614631
845,93,1.0,7,45679.394127512154,85469.67429378866,0.7052626869091607
846,94,0.0,11,53617.16268310906,88241.09609007844,0.6769609492888646
847,94,0.2,15,39279.03242541016,70982.02032666164,0.7909693602066072
848,94,0.4,7,34469.58562133685,64831.9578498949,0.8256220727041197
849,94,0.6,5,33282.96888432046,64473.2615458059,0.8275462992183926
850,94,0.8,4,32576.55626444089,62973.24184652072,0.835477485027404
851,94,0.85,5,32998.05460076879,64057.11230827915,0.8297653544470803
852,94,0.9,4,33344.4278658459,63595.01164616856,0.8322126018330104
853,94,0.95,4,36362.778499776665,69509.50498648327,0.7995520455875723
854,94,1.0,6,43374.17438969662,84975.5293637523,0.7004281546073546
855,95,0.0,18,52291.554212741175,87456.15465916417,0.6845040126600925
856,95,0.2,9,39593.83496756349,75699.49997614289,0.7636263259782041
857,95,0.4,7,36302.32819190514,71863.6391409567,0.7869745478680121
858,95,0.6,5,35158.24645099385,71437.63217844367,0.7894926875935396
859,95,0.8,6,34787.81675359524,73395.01920766065,0.7777988711834687
860,95,0.85,5,35293.34051707767,74466.74587643267,0.7712622546516518
861,95,0.9,5,36228.88133763725,74768.93725251472,0.769402019579313
862,95,0.95,5,38087.95495816873,77659.39803551201,0.7512282142430016
863,95,1.0,5,44767.76506735845,87591.02275998806,0.683530195466386
864,96,0.0,13,53481.560753566235,88020.4500816276,0.6905055704300137
865,96,0.2,9,40009.47348377582,71002.73011883124,0.7986109918428906
866,96,0.4,8,36243.179955691616,67016.51405169282,0.8205888895138027
867,96,0.6,6,34326.3407065791,64327.25800478836,0.8346988989873344
868,96,0.8,6,34326.94037414186,67408.05203860597,0.8184863788181769
869,96,0.85,5,34768.31016826497,68806.57149724427,0.8108764969553408
870,96,0.9,5,35451.28929914474,70016.3806870853,0.8041674038037976
871,96,0.95,5,37803.08473395625,73670.56367544804,0.7831928240744644
872,96,1.0,6,44839.8247889888,84948.09600062695,0.7117343030654126
873,97,0.0,18,54097.22631833548,89050.22765099259,0.6494797552629096
874,97,0.2,5,40612.46369166834,72958.72211041908,0.7647132475634264
875,97,0.4,4,36876.97560963596,67917.6112786104,0.7961044046044753
876,97,0.6,5,35220.59170017432,67147.73600849933,0.8007006938088016
877,97,0.8,5,34783.23097483533,67523.90298240387,0.7984614579141089
878,97,0.85,7,35463.06129015896,68466.18005275694,0.792797384156377
879,97,0.9,7,36364.85518485092,69298.62164029245,0.7877282349054874
880,97,0.95,5,38718.9957356946,73441.91636800647,0.7615863923410408
881,97,1.0,7,45377.742209883676,84046.44200680601,0.6877649135666546
882,98,0.0,19,53552.215683433984,81536.3879654949,0.7014911392069996
883,98,0.2,18,39150.242466873744,64889.74914328899,0.8109370279773628
884,98,0.4,13,35808.320817956024,60890.75127965816,0.8335219596255216
885,98,0.6,9,34552.95827473738,59783.05333920074,0.8395238580863724
886,98,0.8,6,34204.8666606408,60142.202176021456,0.8375899340694483
887,98,0.85,6,34604.625598999584,61742.90272292135,0.8288297139495245
888,98,0.9,4,35666.43648372157,63504.88681590208,0.8189207934653149
889,98,0.95,5,38039.08187605737,68904.47850541717,0.7868186586495933
890,98,1.0,7,45561.61367535824,82802.56030624812,0.6921481119540993
891,99,0.0,17,51964.611937207126,84334.94224476325,0.6491946388109779
892,99,0.2,8,37841.926148451355,68022.88123011177,0.7717760778052903
893,99,0.4,11,33904.58765920887,63691.32134531251,0.7999163340677153
894,99,0.6,6,32624.3347955104,62335.03410220732,0.8083470444848271
895,99,0.8,5,32363.053545997187,62490.53928316183,0.8073896309763862
896,99,0.85,5,32822.74569792534,62616.80926239957,0.8066104577031199
897,99,0.9,5,33736.171099338906,64094.26829684609,0.7973766431028675
898,99,0.95,4,35672.566652942114,67039.26575125245,0.7783286244583509
899,99,1.0,8,42124.453801075084,74959.94193150364,0.722853370664112
900,100,0.0,11,53170.82128624973,85235.66306765829,0.6919572664485902
901,100,0.2,13,39592.89385184819,71305.82665514392,0.7844151098851988
902,100,0.4,13,35422.710341935315,66496.7013010174,0.8125141550811072
903,100,0.6,7,34481.95723241012,67628.69115979261,0.8060765871842777
904,100,0.8,5,34508.69521497634,68551.85885104981,0.8007461361121723
905,100,0.85,6,34892.625143059886,69782.74454627713,0.7935264746327184
906,100,0.9,5,36000.192244335245,73523.15504922258,0.7707989771557301
907,100,0.95,5,38797.51568785525,78644.6848044558,0.7377551108453055
908,100,1.0,8,46141.694922155366,94679.44613572345,0.6199159036306205
909,101,0.0,14,52944.234303636564,84028.07604968257,0.6907571440678293
910,101,0.2,9,38630.18675902256,65954.16540781995,0.8094823157665205
911,101,0.4,9,34836.03910364669,60568.97699762695,0.8393238885055914
912,101,0.6,6,33324.45233853249,59225.47414977027,0.8463728660852203
913,101,0.8,7,33386.75764441152,61300.28879124644,0.8354204476113544
914,101,0.85,6,33826.64760479763,61935.796553451946,0.8319903254331729
915,101,0.9,7,35155.7201947491,64185.57748014631,0.8195629402352536
916,101,0.95,4,37070.22197576208,69387.6879798684,0.7891295768259615
917,101,1.0,7,43500.60437239378,79789.82263660498,0.7211659318038577
918,102,0.0,19,53972.258747817636,85249.31014243317,0.664565991760592
919,102,0.2,11,38275.611654437016,67232.15062611189,0.7913687535663525
920,102,0.4,9,34068.57262828699,61925.767288714414,0.8230020900671817
921,102,0.6,6,32161.476445930766,59093.50100775802,0.8388223622093296
922,102,0.8,5,31937.27433682318,60114.82810887569,0.8332028735107075
923,102,0.85,6,32501.96451531913,61938.48135338704,0.8229294032363229
924,102,0.9,5,33506.15089971419,62785.99479138167,0.8180504840250553
925,102,0.95,3,35842.567013308864,66204.04515841731,0.7977006917446275
926,102,1.0,7,42487.83899991475,78083.41176092652,0.7185878090858772
927,103,0.0,14,52913.18299325429,82912.12789053086,0.7109722270962735
928,103,0.2,8,38177.233132469235,65250.26774931973,0.8209938094993767
929,103,0.4,8,34221.10160217994,60474.753732055324,0.8462370611447794
930,103,0.6,6,32761.598158434248,59432.51359186652,0.8514913840018035
931,103,0.8,6,33037.30926678358,60057.599494989896,0.848351055137277
932,103,0.85,5,33772.70857072923,62901.13066145102,0.8336509372988702
933,103,0.9,6,34923.9140761668,65483.05780185431,0.8197142685738765
934,103,0.95,5,36940.592576096155,69269.7226956123,0.7982607731210077
935,103,1.0,6,44412.1359048572,82381.07892377688,0.714662793531593
936,104,0.0,17,52852.44920357242,85962.69336137829,0.6839299821618696
937,104,0.2,9,39321.053374166375,69861.85392325486,0.7912418280783433
938,104,0.4,14,35021.73768824657,63633.81686380492,0.8268034567271593
939,104,0.6,7,33469.0281317336,62511.37020314187,0.8328596492103817
940,104,0.8,5,32770.31077442491,61892.68423624991,0.8361517117163928
941,104,0.85,6,33175.60321482066,62929.05682914155,0.8306186001401902
942,104,0.9,5,34308.59467425672,65170.37959488654,0.818338132814312
943,104,0.95,5,36468.37438380258,68059.78758529476,0.8018726407182852
944,104,1.0,9,43842.08104162342,80140.35745240396,0.7252954689375395
945,105,0.0,14,53530.288813357685,84339.62634708532,0.7005129998717325
946,105,0.2,10,39829.89345179263,67382.2819154026,0.8088360220712094
947,105,0.4,12,35764.440170286085,62700.609565237035,0.8344770734158234
948,105,0.6,7,34196.56304281452,61297.095263492025,0.8418043927555476
949,105,0.8,5,33685.55782497867,63080.55565430614,0.8324649610848021
950,105,0.85,6,34046.06197628769,63417.459543737656,0.8306706226223399
951,105,0.9,6,34526.97648943673,64837.21205154295,0.8230040638759166
952,105,0.95,4,36627.93685843561,68769.56358762993,0.8008835379316512
953,105,1.0,7,43082.28786276996,80193.75256940903,0.7292330188659546
954,106,0.0,16,53819.59767798554,86916.86907153759,0.6772803424660343
955,106,0.2,10,39389.18003129727,70905.00480283906,0.7852312674882251
956,106,0.4,16,35044.53074467619,65629.73165057361,0.8159997006588718
957,106,0.6,7,33457.585140966235,64736.59782504191,0.820973625838851
958,106,0.8,7,32943.82264773007,65319.94390912477,0.8177326502410135
959,106,0.85,5,33704.5400618891,66685.13917429042,0.8100342107484721
960,106,0.9,5,35062.43130222912,70461.26986331632,0.7879109707955014
961,106,0.95,3,37303.93763652475,73070.57679660842,0.7719120490838787
962,106,1.0,6,44921.94824291607,87227.37843714557,0.6749704002846315
963,107,0.0,13,54493.72861044855,89515.61016596665,0.6480132778167218
964,107,0.2,9,40576.49832072877,74053.53031347557,0.7591091727832938
965,107,0.4,14,36479.89853563581,68817.8527612094,0.7919676073811783
966,107,0.6,7,34737.19842581771,66540.42359192687,0.8055088469857283
967,107,0.8,5,34404.70018365323,65389.34623634701,0.8121796181638519
968,107,0.85,4,34447.56121568429,65156.197288751915,0.8135165960953047
969,107,0.9,4,35475.70339947306,66966.86490151296,0.8030079663002705
970,107,0.95,4,37315.65150800172,69063.72986180503,0.7904784072307451
971,107,1.0,5,44537.25955805968,81051.74917505619,0.7114284500643373
972,108,0.0,15,53410.92165899307,87916.85694331366,0.6702548369747625
973,108,0.2,16,39428.91492809097,73811.21706589514,0.7675771300800323
974,108,0.4,17,36073.01293038819,71864.3346701557,0.7796764376373612
975,108,0.6,7,34754.3610928875,68819.4826021262,0.7979508940767768
976,108,0.8,6,34700.11888736904,69553.69715502656,0.7936166931964168
977,108,0.85,6,35291.277782382065,70603.52484832174,0.7873394691121519
978,108,0.9,4,36522.38808659233,72241.87955051522,0.7773553826934743
979,108,0.95,4,38803.51292639589,77057.07699142792,0.7466860025508124
980,108,1.0,9,45275.625340729166,88288.77076052177,0.6674591006132088
981,109,0.0,16,53413.61326123578,87631.41006099527,0.6690994482242645
982,109,0.2,14,39684.13496835065,73774.53182852559,0.7654740975156026
983,109,0.4,11,36805.166919911,70896.72979842173,0.7834140411818642
984,109,0.6,10,35566.370197460885,69134.41181414573,0.7940477997111035
985,109,0.8,4,34785.39652933223,67174.08062433223,0.8055619065756418
986,109,0.85,4,35278.0709641618,68564.25359790184,0.7974308075934277
987,109,0.9,4,36264.46158639375,71389.78360759758,0.7803910564935417
988,109,0.95,4,38075.70440417406,75760.38496383415,0.7526782919633819
989,109,1.0,5,45255.40955447146,91472.41627292502,0.6394560652277654
990,110,0.0,18,55484.67993214172,88684.31685235481,0.6728743595697633
991,110,0.2,6,41122.742186883945,73710.73722779217,0.774013526146329
992,110,0.4,13,36457.703446712396,67278.68575086021,0.8117322491222212
993,110,0.6,7,34518.478871972555,65719.6367016285,0.8203566091464347
994,110,0.8,6,34406.61465100207,65607.73727584239,0.8209678382911392
995,110,0.85,4,34752.339660715836,66013.6080237622,0.8187458845495661
996,110,0.9,5,35487.39790182582,67553.726101402,0.8101897971434217
997,110,0.95,5,37832.230614606684,72521.06464389066,0.7812493872337092
998,110,1.0,6,44529.78159299445,83364.80567338908,0.7109410503155114
999,111,0.0,19,54129.512365589115,92286.65022715574,0.6557733304049643
1000,111,0.2,10,40324.969821143255,77485.22883649597,0.7573364257968944
1001,111,0.4,12,36595.03731584798,74837.80439575657,0.7736352360303786
1002,111,0.6,7,34690.98631037061,72841.71154869227,0.7855495145578226
1003,111,0.8,4,34371.60834549625,71231.39018278552,0.7949264777548501
1004,111,0.85,5,35019.120358618755,73427.27136275997,0.7820878079598599
1005,111,0.9,5,36108.003328728926,74678.25371570326,0.7745994052178851
1006,111,0.95,3,37715.65045326454,80275.68191272841,0.7395437658429754
1007,111,1.0,5,44739.91451328005,89055.23836424146,0.6794574474950816
1008,112,0.0,11,51298.621887464,80776.45742094834,0.7187777363305603
1009,112,0.2,8,38574.71384038147,66547.58234071752,0.809126929841445
1010,112,0.4,9,34248.8565480249,60525.64977267366,0.842108403681435
1011,112,0.6,10,33097.35380357033,58785.00739465897,0.8510593486102768
1012,112,0.8,5,32447.047704599263,57680.727899905476,0.8566025068350859
1013,112,0.85,5,32941.33890334106,58457.13823583865,0.8527161269909906
1014,112,0.9,5,33578.10001275642,59622.74161998702,0.8467840497564579
1015,112,0.95,5,35860.09121981139,64014.888085237006,0.8233791072206761
1016,112,1.0,7,42461.3748725723,75080.32403045571,0.7570413470053297
1017,113,0.0,19,52356.68181740892,81986.56928875942,0.6675588498505394
1018,113,0.2,9,38164.581686093356,67206.04705255396,0.7766190920312143
1019,113,0.4,10,34269.24757362778,61511.735859389955,0.8128691826681991
1020,113,0.6,7,32648.929819666395,58203.51064534924,0.8324564513198103
1021,113,0.8,5,32047.339062765375,57334.18466250352,0.8374239265352384
1022,113,0.85,5,32134.831683749835,57194.035394568855,0.8382177660141469
1023,113,0.9,5,33322.88253508901,59889.74787248577,0.8226078824170957
1024,113,0.95,4,35359.59366585598,64179.54887503754,0.7962851593057245
1025,113,1.0,6,41647.98496846074,75430.67916387356,0.7185991631755997
1026,114,0.0,16,51792.94574544844,79756.56802919721,0.705916208469076
1027,114,0.2,8,37263.698407799006,60464.05570480839,0.8309820916769706
1028,114,0.4,11,33538.81560725123,56277.89466233047,0.8535754635083073
1029,114,0.6,8,32109.468358590268,54224.596888488995,0.8640651420680157
1030,114,0.8,6,32271.546564558466,55035.37758398413,0.8599696822635713
1031,114,0.85,7,32626.261695128775,55913.574049725044,0.8554651151556817
1032,114,0.9,4,33530.377893928184,57543.67470126687,0.846914746452226
1033,114,0.95,5,35499.76559093936,62939.33515364342,0.816860309679613
1034,114,1.0,9,43297.838800877806,78250.89106265394,0.7169150658176864
1035,115,0.0,12,53461.39973646227,87990.73482073733,0.7002968161228367
1036,115,0.2,10,40458.142114149756,73440.4650141808,0.7912202834002386
1037,115,0.4,9,37131.037897189366,69323.9884304198,0.8139693301865005
1038,115,0.6,8,34779.499779274396,66089.41345470489,0.8309242733599718
1039,115,0.8,4,34130.788777643764,65710.8253416345,0.8328557997158227
1040,115,0.85,4,34522.03166033082,65642.71508152636,0.8332021151039577
1041,115,0.9,4,35451.81405515503,66972.76387307978,0.8263743391997282
1042,115,0.95,6,37735.85030361361,71025.16031392138,0.8047271283933924
1043,115,1.0,6,43500.96698456728,80600.43325778795,0.7485265035674012
1044,116,0.0,14,55134.13897418897,92433.94607411308,0.6525822333475237
1045,116,0.2,10,40431.50397706873,77285.00494878487,0.7571268448756823
1046,116,0.4,11,36223.78458964576,72714.09467906096,0.7850060498310935
1047,116,0.6,8,34737.39725271155,72117.9315261433,0.788516952364606
1048,116,0.8,5,34809.19847466166,73817.83952660635,0.7784296227647474
1049,116,0.85,5,35275.166100253235,74469.85235304186,0.7744981951740092
1050,116,0.9,4,36482.3294434028,74711.89282427379,0.773029969852737
1051,116,0.95,4,38510.66645490412,76959.23817074469,0.7591700162384349
1052,116,1.0,7,45246.59190058005,86739.36049069892,0.6940704215337206
1053,117,0.0,12,54850.5768765091,88279.88832900158,0.675576526251571
1054,117,0.2,11,40912.14582759283,73803.83052426558,0.7732504020156996
1055,117,0.4,10,37137.39994337343,70857.80854488176,0.7909914015335229
1056,117,0.6,6,35072.4593241769,69619.0382851759,0.7982354982611115
1057,117,0.8,4,34886.9577111701,71320.79802442087,0.7882511268639798
1058,117,0.85,5,35504.12182379723,72972.72322250727,0.7783285166934512
1059,117,0.9,5,36619.20934408632,75781.9656630744,0.7609325485056603
1060,117,0.95,4,38708.04749762035,79097.19519889679,0.7395580807194171
1061,117,1.0,7,45694.3069369239,90850.59011335386,0.6564070651157086
1062,118,0.0,18,52667.494633007416,85125.53853049525,0.6433024758617851
1063,118,0.2,18,39446.11023878156,68971.88225841941,0.7658336393255393
1064,118,0.4,12,34794.808013009955,64494.73801776077,0.7952476400999067
1065,118,0.6,12,33343.47010226258,62788.63222946638,0.8059371544007824
1066,118,0.8,6,33071.27044047494,64051.85015153528,0.7980500695383598
1067,118,0.85,4,33494.74802143976,65159.17762313154,0.7910070968305936
1068,118,0.9,5,34410.12149165128,65472.629595761595,0.7889915156603561
1069,118,0.95,5,36353.34881066761,68490.5186394629,0.7690907876696957
1070,118,1.0,7,42712.16738558901,78179.93238883631,0.6991355109687055
1071,119,0.0,9,55019.29821793218,94040.86781088584,0.6656935126385995
1072,119,0.2,10,41143.71963608624,78808.90830451348,0.7652194200513092
1073,119,0.4,7,37015.594790788804,73178.94672960375,0.7975658134946548
1074,119,0.6,7,34850.8861734637,68643.62706298917,0.8218802838614013
1075,119,0.8,5,34225.74311659324,68515.24179240061,0.8225459410764182
1076,119,0.85,4,34941.11076566377,69162.0040596771,0.8191799078975631
1077,119,0.9,4,35811.20733050526,72192.78029588817,0.8029850950396966
1078,119,0.95,3,37708.65031077255,75866.05289780452,0.7824262349940831
1079,119,1.0,8,45836.652903204325,89944.01730908554,0.6941868821632584
1080,120,0.0,19,54502.5625817002,86785.12607825302,0.6685266931449044
1081,120,0.2,7,38935.34556313221,68346.33386548968,0.7944164264238638
1082,120,0.4,10,35154.88361890881,64466.52256653978,0.81709463181155
1083,120,0.6,6,33755.258822894146,62933.717278891425,0.82568902461357
1084,120,0.8,6,33639.8509542896,63967.20562495053,0.8199169979609662
1085,120,0.85,6,33979.14576508722,64378.291937721835,0.8175949476857198
1086,120,0.9,5,34833.68965840662,65407.37553745944,0.811716869539933
1087,120,0.95,4,36661.60980765714,68326.421186487,0.7945362023686874
1088,120,1.0,4,44143.52407583584,81638.73204779181,0.7066740638515552
1089,121,0.0,10,53502.93606035288,81855.68521193175,0.6856838847788216
1090,121,0.2,13,39684.072824275776,64366.21848798699,0.8056498224390124
1091,121,0.4,11,34799.48737588339,58149.108636023404,0.8413810483374699
1092,121,0.6,8,32901.53671379788,56293.20378234611,0.8513445336210473
1093,121,0.8,6,32506.089678582426,55177.77092906962,0.8571772946291192
1094,121,0.85,5,33022.55717399511,56708.89006341504,0.8491409926293729
1095,121,0.9,3,34210.80094862,57142.65145433871,0.8468243515152389
1096,121,0.95,4,36260.20553172496,61138.9136283174,0.8246505586520837
1097,121,1.0,5,42806.80545620908,73692.4948799846,0.745249249916027
1098,122,0.0,14,53614.368308610254,88022.63519406818,0.6771168021724325
1099,122,0.2,12,40373.698979962006,72840.78887271059,0.7788912167785591
1100,122,0.4,8,36575.79179800055,67930.95802147995,0.8076942843925119
1101,122,0.6,6,34921.59669990642,66588.67236830642,0.8152189521182633
1102,122,0.8,4,34863.81231471873,67293.91828081757,0.8112841635713955
1103,122,0.85,4,35260.74406763868,67389.66830429513,0.8107467479631433
1104,122,0.9,5,36579.56131242222,70199.41582914577,0.7946362861247961
1105,122,0.95,5,38756.4710344785,74966.5455420623,0.7657974003286356
1106,122,1.0,5,44542.18737352759,82471.06101986876,0.7165608236262432
1107,123,0.0,12,52959.721757288076,86667.98567290591,0.6739537551039858
1108,123,0.2,7,38806.86101125514,72698.85773878361,0.7705875561081587
1109,123,0.4,7,35253.97551483043,66759.0922794627,0.8065438043826052
1110,123,0.6,8,33808.03952470872,66031.03070207254,0.8107403860821546
1111,123,0.8,8,33956.42559153576,66160.42375284726,0.8099979208343919
1112,123,0.85,6,34174.089346901244,67153.14011753976,0.8042533006902449
1113,123,0.9,4,35150.10908427563,70629.23059456871,0.7834636820891343
1114,123,0.95,3,36886.601572962965,74151.9121473974,0.7613252335479761
1115,123,1.0,5,43643.79353459201,82972.07130077225,0.7011689912799282
1116,124,0.0,12,54649.761703906064,87162.3223865194,0.6821485026785077
1117,124,0.2,10,40590.52200146677,71679.19863827144,0.7850423241358911
1118,124,0.4,11,36919.525768604035,68066.1378047256,0.8061664755927394
1119,124,0.6,6,35357.9284073962,66809.76716734645,0.813256028122987
1120,124,0.8,4,34612.597008737044,66593.25141590569,0.8144644590415169
1121,124,0.85,5,35137.660426780916,67427.6943367213,0.8097856428080938
1122,124,0.9,4,35932.781255244794,69583.16906926272,0.7974300207736205
1123,124,0.95,4,39289.563013326704,75410.61391781668,0.7620796292486122
1124,124,1.0,6,46541.026307144646,90657.84696034578,0.6561433112962849
1125,125,0.0,14,54976.38451464257,90675.39588720996,0.6954026008037651
1126,125,0.2,5,40943.289617013455,74529.54350255997,0.7942195122084453
1127,125,0.4,7,37178.6914447017,70289.46250955405,0.8169677094287193
1128,125,0.6,6,35676.66385243343,69061.8576189651,0.823305194762085
1129,125,0.8,4,35645.39344700666,69248.66608393047,0.8223480027899487
1130,125,0.85,3,35818.94629359928,68346.94888185464,0.8269444493839468
1131,125,0.9,4,36541.340597481925,71036.55709128312,0.8130561945719426
1132,125,0.95,3,39010.529761631515,76013.92143591339,0.7859409738161736
1133,125,1.0,5,46092.92043605955,89793.95383026236,0.7012957100484983
1134,126,0.0,14,51538.0710124218,77703.23361525113,0.7131542178888921
1135,126,0.2,9,37849.60147414449,61309.05425299834,0.8214254694052455
1136,126,0.4,12,34202.24920613112,56663.33874277328,0.847463209276004
1137,126,0.6,6,32552.31622107456,57254.763808840515,0.8442623782113241
1138,126,0.8,6,32247.068850271353,56123.72303491737,0.8503546490433679
1139,126,0.85,5,32871.23224075487,57386.84066841093,0.8435430298257187
1140,126,0.9,6,33628.94502027744,59853.7046958398,0.8298028212425219
1141,126,0.95,4,35822.95700257686,63812.5086160149,0.8065441265429998
1142,126,1.0,8,43231.59242939333,76368.11433057563,0.7229268654048051
1143,127,0.0,12,53412.29606676585,85958.76737463131,0.6743987405181189
1144,127,0.2,9,39999.77224475496,71963.81202706884,0.7717903322294516
1145,127,0.4,9,35712.719688650715,67482.21587514234,0.7993291051083914
1146,127,0.6,7,33975.666992097715,65309.97490498849,0.8120402963908615
1147,127,0.8,7,33789.42642330089,65676.81332960667,0.8099228714175452
1148,127,0.85,6,33947.27534363012,66027.06644689862,0.8078901105305016
1149,127,0.9,6,35248.598812283526,68623.76904155257,0.7924824400363383
1150,127,0.95,5,37492.75531253184,71290.14225449474,0.7760429798456049
1151,127,1.0,6,45171.49463830706,84465.48916014216,0.6856131873182036
1152,128,0.0,12,55043.560395417866,94158.45584434166,0.6860539577322775
1153,128,0.2,7,40644.14238264428,77945.73580672505,0.7848600420099517
1154,128,0.4,8,37165.4548481977,74380.91192823443,0.8040887595568962
1155,128,0.6,5,35921.65087926013,71778.4359803042,0.8175582038479554
1156,128,0.8,5,35203.02372130901,72151.0190139963,0.8156592731616796
1157,128,0.85,4,35561.44097892173,72172.95517864938,0.8155471654381466
1158,128,0.9,6,36159.6105474376,73262.31278110654,0.8099369884654506
1159,128,0.95,4,38105.687439212496,77071.75857219097,0.7896575663892068
1160,128,1.0,6,45279.44279506385,90805.64187448267,0.7080140041032219
1161,129,0.0,13,52305.495859864386,79398.70917840117,0.7051926219392008
1162,129,0.2,16,38251.076206948674,63048.15510025086,0.8141099132362286
1163,129,0.4,6,34240.69057053759,60246.949195814836,0.8302610215552078
1164,129,0.6,4,32416.392166742993,57075.00028633622,0.847663732981657
1165,129,0.8,6,33009.80197790037,59399.06303863137,0.8350050494889589
1166,129,0.85,4,33580.66638400524,61154.189669602325,0.8251104355679247
1167,129,0.9,3,34708.314569127695,63168.2558168419,0.8134010329653898
1168,129,0.95,4,36735.417428278306,67911.50922718465,0.7843257837272086
1169,129,1.0,6,43855.28723307252,80212.47364818069,0.6991186398862637
1170,130,0.0,18,53830.75495582618,84020.81513245567,0.7178045827635207
1171,130,0.2,6,39738.66634660128,67452.77747754462,0.8181238091681563
1172,130,0.4,8,35943.1573500482,63770.033901401526,0.8374415793132282
1173,130,0.6,6,34758.988549602574,62505.26576581411,0.8438257648341646
1174,130,0.8,4,34015.63975018441,61120.82691909123,0.8506674029016354
1175,130,0.85,5,34712.446585610945,64253.57468631304,0.8349670115490547
